"","ccs","codes"
"11407","237","99695"
"11408","237","99696"
"11409","237","99699"
"11410","237","99931"
"11411","237","99932"
"11412","237","99933"
"11413","238","27661"
"11414","238","27783"
"11415","238","27788"
"11416","238","2853"
"11417","238","28741"
"11418","238","3490"
"11419","238","3491"
"11420","238","34931"
"11421","238","41511"
"11422","238","4294"
"11423","238","4582"
"11424","238","45821"
"11425","238","45829"
"11426","238","5121"
"11427","238","5122"
"11428","238","5187"
"11429","238","5190"
"11430","238","51900"
"11431","238","51901"
"11432","238","51902"
"11433","238","51909"
"11434","238","53086"
"11435","238","53087"
"11436","238","53640"
"11437","238","53641"
"11438","238","53642"
"11439","238","53649"
"11440","238","53901"
"11441","238","53909"
"11442","238","53981"
"11443","238","53989"
"11444","238","5642"
"11445","238","5643"
"11446","238","5644"
"11447","238","5696"
"11448","238","56962"
"11449","238","56971"
"11450","238","56979"
"11451","238","5793"
"11452","238","59681"
"11453","238","78062"
"11454","238","78063"
"11455","238","78066"
"11456","238","9093"
"11457","238","99524"
"11458","238","9954"
"11459","238","99586"
"11460","238","9970"
"11461","238","99700"
"11462","238","99701"
"11463","238","99702"
"11464","238","99709"
"11465","238","9971"
"11466","238","9972"
"11467","238","9973"
"11468","238","99731"
"11469","238","99732"
"11470","238","99739"
"11471","238","9974"
"11472","238","99741"
"11473","238","99749"
"11474","238","9975"
"11475","238","99760"
"11476","238","99761"
"11477","238","99762"
"11478","238","99769"
"11479","238","99771"
"11480","238","99772"
"11481","238","99779"
"11482","238","9979"
"11483","238","99791"
"11484","238","99799"
"11485","238","9980"
"11486","238","99800"
"11487","238","99801"
"11488","238","99802"
"11489","238","99809"
"11490","238","9981"
"11491","238","99811"
"11492","238","99812"
"11493","238","99813"
"11494","238","9982"
"11495","238","9983"
"11496","238","99830"
"11497","238","99831"
"11498","238","99832"
"11499","238","99833"
"11500","238","9984"
"11501","238","9985"
"11502","238","99851"
"11503","238","99859"
"11504","238","9986"
"11505","238","9987"
"11506","238","9988"
"11507","238","99881"
"11508","238","99882"
"11509","238","99883"
"11510","238","99889"
"11511","238","9989"
"11512","238","9990"
"11513","238","9991"
"11514","238","9992"
"11515","238","9993"
"11516","238","99934"
"11517","238","99939"
"11518","238","9994"
"11519","238","99941"
"11520","238","99942"
"11521","238","99949"
"11522","238","9995"
"11523","238","99951"
"11524","238","99952"
"11525","238","99959"
"11526","238","9996"
"11527","238","99960"
"11528","238","99961"
"11529","238","99962"
"11530","238","99963"
"11531","238","99969"
"11532","238","9997"
"11533","238","99970"
"11534","238","99971"
"11535","238","99972"
"11536","238","99973"
"11537","238","99974"
"11538","238","99975"
"11539","238","99976"
"11540","238","99977"
"11541","238","99978"
"11542","238","99979"
"11543","238","9998"
"11544","238","99980"
"11545","238","99981"
"11546","238","99982"
"11547","238","99983"
"11548","238","99984"
"11549","238","99985"
"11550","238","99988"
"11551","238","99989"
"11552","238","9999"
"11553","238","V1553"
"11554","238","V1580"
"11555","238","V1583"
"11556","238","V9001"
"11557","238","V9009"
"11558","239","9062"
"11559","239","9063"
"11560","239","9100"
"11561","239","9101"
"11562","239","9102"
"11563","239","9103"
"11564","239","9104"
"11565","239","9105"
"11566","239","9106"
"11567","239","9107"
"11568","239","9108"
"11569","239","9109"
"11570","239","9110"
"11571","239","9111"
"11572","239","9112"
"11573","239","9113"
"11574","239","9114"
"11575","239","9115"
"11576","239","9116"
"11577","239","9117"
"11578","239","9118"
"11579","239","9119"
"11580","239","9120"
"11581","239","9121"
"11582","239","9122"
"11583","239","9123"
"11584","239","9124"
"11585","239","9125"
"11586","239","9126"
"11587","239","9127"
"11588","239","9128"
"11589","239","9129"
"11590","239","9130"
"11591","239","9131"
"11592","239","9132"
"11593","239","9133"
"11594","239","9134"
"11595","239","9135"
"11596","239","9136"
"11597","239","9137"
"11598","239","9138"
"11599","239","9139"
"11600","239","9140"
"11601","239","9141"
"11602","239","9142"
"11603","239","9143"
"11604","239","9144"
"11605","239","9145"
"11606","239","9146"
"11607","239","9147"
"11608","239","9148"
"11609","239","9149"
"11610","239","9150"
"11611","239","9151"
"11612","239","9152"
"11613","239","9153"
"11614","239","9154"
"11615","239","9155"
"11616","239","9156"
"11617","239","9157"
"11618","239","9158"
"11619","239","9159"
"11620","239","9160"
"11621","239","9161"
"11622","239","9162"
"11623","239","9163"
"11624","239","9164"
"11625","239","9165"
"11626","239","9166"
"11627","239","9167"
"11628","239","9168"
"11629","239","9169"
"11630","239","9170"
"11631","239","9171"
"11632","239","9172"
"11633","239","9173"
"11634","239","9174"
"11635","239","9175"
"11636","239","9176"
"11637","239","9177"
"11638","239","9178"
"11639","239","9179"
"11640","239","9180"
"11641","239","9181"
"11642","239","9182"
"11643","239","9189"
"11644","239","9190"
"11645","239","9191"
"11646","239","9192"
"11647","239","9193"
"11648","239","9194"
"11649","239","9195"
"11650","239","9196"
"11651","239","9197"
"11652","239","9198"
"11653","239","9199"
"11654","239","920"
"11655","239","9210"
"11656","239","9211"
"11657","239","9212"
"11658","239","9213"
"11659","239","9219"
"11660","239","9220"
"11661","239","9221"
"11662","239","9222"
"11663","239","9223"
"11664","239","92231"
"11665","239","92232"
"11666","239","92233"
"11667","239","9224"
"11668","239","9228"
"11669","239","9229"
"11670","239","92300"
"11671","239","92301"
"11672","239","92302"
"11673","239","92303"
"11674","239","92309"
"11675","239","92310"
"11676","239","92311"
"11677","239","92320"
"11678","239","92321"
"11679","239","9233"
"11680","239","9238"
"11681","239","9239"
"11682","239","92400"
"11683","239","92401"
"11684","239","92410"
"11685","239","92411"
"11686","239","92420"
"11687","239","92421"
"11688","239","9243"
"11689","239","9244"
"11690","239","9245"
"11691","239","9248"
"11692","239","9249"
"11693","240","9065"
"11694","240","9066"
"11695","240","9067"
"11696","240","9068"
"11697","240","9069"
"11698","240","9400"
"11699","240","9401"
"11700","240","9402"
"11701","240","9403"
"11702","240","9404"
"11703","240","9405"
"11704","240","9409"
"11705","240","94100"
"11706","240","94101"
"11707","240","94102"
"11708","240","94103"
"11709","240","94104"
"11710","240","94105"
"11711","240","94106"
"11712","240","94107"
"11713","240","94108"
"11714","240","94109"
"11715","240","94110"
"11716","240","94111"
"11717","240","94112"
"11718","240","94113"
"11719","240","94114"
"11720","240","94115"
"11721","240","94116"
"11722","240","94117"
"11723","240","94118"
"11724","240","94119"
"11725","240","94120"
"11726","240","94121"
"11727","240","94122"
"11728","240","94123"
"11729","240","94124"
"11730","240","94125"
"11731","240","94126"
"11732","240","94127"
"11733","240","94128"
"11734","240","94129"
"11735","240","94130"
"11736","240","94131"
"11737","240","94132"
"11738","240","94133"
"11739","240","94134"
"11740","240","94135"
"11741","240","94136"
"11742","240","94137"
"11743","240","94138"
"11744","240","94139"
"11745","240","94140"
"11746","240","94141"
"11747","240","94142"
"11748","240","94143"
"11749","240","94144"
"11750","240","94145"
"11751","240","94146"
"11752","240","94147"
"11753","240","94148"
"11754","240","94149"
"11755","240","94150"
"11756","240","94151"
"11757","240","94152"
"11758","240","94153"
"11759","240","94154"
"11760","240","94155"
"11761","240","94156"
"11762","240","94157"
"11763","240","94158"
"11764","240","94159"
"11765","240","94200"
"11766","240","94201"
"11767","240","94202"
"11768","240","94203"
"11769","240","94204"
"11770","240","94205"
"11771","240","94209"
"11772","240","94210"
"11773","240","94211"
"11774","240","94212"
"11775","240","94213"
"11776","240","94214"
"11777","240","94215"
"11778","240","94219"
"11779","240","94220"
"11780","240","94221"
"11781","240","94222"
"11782","240","94223"
"11783","240","94224"
"11784","240","94225"
"11785","240","94229"
"11786","240","94230"
"11787","240","94231"
"11788","240","94232"
"11789","240","94233"
"11790","240","94234"
"11791","240","94235"
"11792","240","94239"
"11793","240","94240"
"11794","240","94241"
"11795","240","94242"
"11796","240","94243"
"11797","240","94244"
"11798","240","94245"
"11799","240","94249"
"11800","240","94250"
"11801","240","94251"
"11802","240","94252"
"11803","240","94253"
"11804","240","94254"
"11805","240","94255"
"11806","240","94259"
"11807","240","94300"
"11808","240","94301"
"11809","240","94302"
"11810","240","94303"
"11811","240","94304"
"11812","240","94305"
"11813","240","94306"
"11814","240","94309"
"11815","240","94310"
"11816","240","94311"
"11817","240","94312"
"11818","240","94313"
"11819","240","94314"
"11820","240","94315"
"11821","240","94316"
"11822","240","94319"
"11823","240","94320"
"11824","240","94321"
"11825","240","94322"
"11826","240","94323"
"11827","240","94324"
"11828","240","94325"
"11829","240","94326"
"11830","240","94329"
"11831","240","94330"
"11832","240","94331"
"11833","240","94332"
"11834","240","94333"
"11835","240","94334"
"11836","240","94335"
"11837","240","94336"
"11838","240","94339"
"11839","240","94340"
"11840","240","94341"
"11841","240","94342"
"11842","240","94343"
"11843","240","94344"
"11844","240","94345"
"11845","240","94346"
"11846","240","94349"
"11847","240","94350"
"11848","240","94351"
"11849","240","94352"
"11850","240","94353"
"11851","240","94354"
"11852","240","94355"
"11853","240","94356"
"11854","240","94359"
"11855","240","94400"
"11856","240","94401"
"11857","240","94402"
"11858","240","94403"
"11859","240","94404"
"11860","240","94405"
"11861","240","94406"
"11862","240","94407"
"11863","240","94408"
"11864","240","94410"
"11865","240","94411"
"11866","240","94412"
"11867","240","94413"
"11868","240","94414"
"11869","240","94415"
"11870","240","94416"
"11871","240","94417"
"11872","240","94418"
"11873","240","94420"
"11874","240","94421"
"11875","240","94422"
"11876","240","94423"
"11877","240","94424"
"11878","240","94425"
"11879","240","94426"
"11880","240","94427"
"11881","240","94428"
"11882","240","94430"
"11883","240","94431"
"11884","240","94432"
"11885","240","94433"
"11886","240","94434"
"11887","240","94435"
"11888","240","94436"
"11889","240","94437"
"11890","240","94438"
"11891","240","94440"
"11892","240","94441"
"11893","240","94442"
"11894","240","94443"
"11895","240","94444"
"11896","240","94445"
"11897","240","94446"
"11898","240","94447"
"11899","240","94448"
"11900","240","94450"
"11901","240","94451"
"11902","240","94452"
"11903","240","94453"
"11904","240","94454"
"11905","240","94455"
"11906","240","94456"
"11907","240","94457"
"11908","240","94458"
"11909","240","94500"
"11910","240","94501"
"11911","240","94502"
"11912","240","94503"
"11913","240","94504"
"11914","240","94505"
"11915","240","94506"
"11916","240","94509"
"11917","240","94510"
"11918","240","94511"
"11919","240","94512"
"11920","240","94513"
"11921","240","94514"
"11922","240","94515"
"11923","240","94516"
"11924","240","94519"
"11925","240","94520"
"11926","240","94521"
"11927","240","94522"
"11928","240","94523"
"11929","240","94524"
"11930","240","94525"
"11931","240","94526"
"11932","240","94529"
"11933","240","94530"
"11934","240","94531"
"11935","240","94532"
"11936","240","94533"
"11937","240","94534"
"11938","240","94535"
"11939","240","94536"
"11940","240","94539"
"11941","240","94540"
"11942","240","94541"
"11943","240","94542"
"11944","240","94543"
"11945","240","94544"
"11946","240","94545"
"11947","240","94546"
"11948","240","94549"
"11949","240","94550"
"11950","240","94551"
"11951","240","94552"
"11952","240","94553"
"11953","240","94554"
"11954","240","94555"
"11955","240","94556"
"11956","240","94559"
"11957","240","9460"
"11958","240","9461"
"11959","240","9462"
"11960","240","9463"
"11961","240","9464"
"11962","240","9465"
"11963","240","9470"
"11964","240","9471"
"11965","240","9472"
"11966","240","9473"
"11967","240","9474"
"11968","240","9478"
"11969","240","9479"
"11970","240","94800"
"11971","240","94810"
"11972","240","94811"
"11973","240","94820"
"11974","240","94821"
"11975","240","94822"
"11976","240","94830"
"11977","240","94831"
"11978","240","94832"
"11979","240","94833"
"11980","240","94840"
"11981","240","94841"
"11982","240","94842"
"11983","240","94843"
"11984","240","94844"
"11985","240","94850"
"11986","240","94851"
"11987","240","94852"
"11988","240","94853"
"11989","240","94854"
"11990","240","94855"
"11991","240","94860"
"11992","240","94861"
"11993","240","94862"
"11994","240","94863"
"11995","240","94864"
"11996","240","94865"
"11997","240","94866"
"11998","240","94870"
"11999","240","94871"
"12000","240","94872"
"12001","240","94873"
"12002","240","94874"
"12003","240","94875"
"12004","240","94876"
"12005","240","94877"
"12006","240","94880"
"12007","240","94881"
"12008","240","94882"
"12009","240","94883"
"12010","240","94884"
"12011","240","94885"
"12012","240","94886"
"12013","240","94887"
"12014","240","94888"
"12015","240","94890"
"12016","240","94891"
"12017","240","94892"
"12018","240","94893"
"12019","240","94894"
"12020","240","94895"
"12021","240","94896"
"12022","240","94897"
"12023","240","94898"
"12024","240","94899"
"12025","240","9490"
"12026","240","9491"
"12027","240","9492"
"12028","240","9493"
"12029","240","9494"
"12030","240","9495"
"12031","241","9690"
"12032","241","96900"
"12033","241","96901"
"12034","241","96902"
"12035","241","96903"
"12036","241","96904"
"12037","241","96905"
"12038","241","96909"
"12039","241","9691"
"12040","241","9692"
"12041","241","9693"
"12042","241","9694"
"12043","241","9695"
"12044","241","9696"
"12045","241","9697"
"12046","241","96970"
"12047","241","96971"
"12048","241","96972"
"12049","241","96973"
"12050","241","96979"
"12051","241","9698"
"12052","241","9699"
"12053","242","52801"
"12054","242","52802"
"12055","242","9090"
"12056","242","9095"
"12057","242","9600"
"12058","242","9601"
"12059","242","9602"
"12060","242","9603"
"12061","242","9604"
"12062","242","9605"
"12063","242","9606"
"12064","242","9607"
"12065","242","9608"
"12066","242","9609"
"12067","242","9610"
"12068","242","9611"
"12069","242","9612"
"12070","242","9613"
"12071","242","9614"
"12072","242","9615"
"12073","242","9616"
"12074","242","9617"
"12075","242","9618"
"12076","242","9619"
"12077","242","9620"
"12078","242","9621"
"12079","242","9622"
"12080","242","9623"
"12081","242","9624"
"12082","242","9625"
"12083","242","9626"
"12084","242","9627"
"12085","242","9628"
"12086","242","9629"
"12087","242","9630"
"12088","242","9631"
"12089","242","9632"
"12090","242","9633"
"12091","242","9634"
"12092","242","9635"
"12093","242","9638"
"12094","242","9639"
"12095","242","9640"
"12096","242","9641"
"12097","242","9642"
"12098","242","9643"
"12099","242","9644"
"12100","242","9645"
"12101","242","9646"
"12102","242","9647"
"12103","242","9648"
"12104","242","9649"
"12105","242","9651"
"12106","242","9654"
"12107","242","9655"
"12108","242","9656"
"12109","242","96561"
"12110","242","96569"
"12111","242","9657"
"12112","242","9658"
"12113","242","9659"
"12114","242","9660"
"12115","242","9661"
"12116","242","9662"
"12117","242","9663"
"12118","242","9664"
"12119","242","9670"
"12120","242","9671"
"12121","242","9672"
"12122","242","9673"
"12123","242","9674"
"12124","242","9675"
"12125","242","9676"
"12126","242","9678"
"12127","242","9679"
"12128","242","9680"
"12129","242","9681"
"12130","242","9682"
"12131","242","9683"
"12132","242","9684"
"12133","242","9685"
"12134","242","9686"
"12135","242","9687"
"12136","242","9689"
"12137","242","9700"
"12138","242","9701"
"12139","242","9708"
"12140","242","97081"
"12141","242","97089"
"12142","242","9709"
"12143","242","9710"
"12144","242","9711"
"12145","242","9712"
"12146","242","9713"
"12147","242","9719"
"12148","242","9720"
"12149","242","9721"
"12150","242","9722"
"12151","242","9723"
"12152","242","9724"
"12153","242","9725"
"12154","242","9726"
"12155","242","9727"
"12156","242","9728"
"12157","242","9729"
"12158","242","9730"
"12159","242","9731"
"12160","242","9732"
"12161","242","9733"
"12162","242","9734"
"12163","242","9735"
"12164","242","9736"
"12165","242","9738"
"12166","242","9739"
"12167","242","9740"
"12168","242","9741"
"12169","242","9742"
"12170","242","9743"
"12171","242","9744"
"12172","242","9745"
"12173","242","9746"
"12174","242","9747"
"12175","242","9750"
"12176","242","9751"
"12177","242","9752"
"12178","242","9753"
"12179","242","9754"
"12180","242","9755"
"12181","242","9756"
"12182","242","9757"
"12183","242","9758"
"12184","242","9760"
"12185","242","9761"
"12186","242","9762"
"12187","242","9763"
"12188","242","9764"
"12189","242","9765"
"12190","242","9766"
"12191","242","9767"
"12192","242","9768"
"12193","242","9769"
"12194","242","9770"
"12195","242","9771"
"12196","242","9772"
"12197","242","9773"
"12198","242","9774"
"12199","242","9778"
"12200","242","9779"
"12201","242","9780"
"12202","242","9781"
"12203","242","9782"
"12204","242","9783"
"12205","242","9784"
"12206","242","9785"
"12207","242","9786"
"12208","242","9788"
"12209","242","9789"
"12210","242","9790"
"12211","242","9791"
"12212","242","9792"
"12213","242","9793"
"12214","242","9794"
"12215","242","9795"
"12216","242","9796"
"12217","242","9797"
"12218","242","9799"
"12219","242","9952"
"12220","242","99520"
"12221","242","99521"
"12222","242","99522"
"12223","242","99523"
"12224","242","99527"
"12225","242","99529"
"12226","243","9091"
"12227","243","9801"
"12228","243","9802"
"12229","243","9803"
"12230","243","9808"
"12231","243","9809"
"12232","243","981"
"12233","243","9820"
"12234","243","9821"
"12235","243","9822"
"12236","243","9823"
"12237","243","9824"
"12238","243","9828"
"12239","243","9830"
"12240","243","9831"
"12241","243","9832"
"12242","243","9839"
"12243","243","9840"
"12244","243","9841"
"12245","243","9848"
"12246","243","9849"
"12247","243","9850"
"12248","243","9851"
"12249","243","9852"
"12250","243","9853"
"12251","243","9854"
"12252","243","9855"
"12253","243","9856"
"12254","243","9858"
"12255","243","9859"
"12256","243","986"
"12257","243","9870"
"12258","243","9871"
"12259","243","9872"
"12260","243","9873"
"12261","243","9874"
"12262","243","9875"
"12263","243","9876"
"12264","243","9877"
"12265","243","9878"
"12266","243","9879"
"12267","243","9880"
"12268","243","9881"
"12269","243","9882"
"12270","243","9888"
"12271","243","9889"
"12272","243","9890"
"12273","243","9891"
"12274","243","9892"
"12275","243","9893"
"12276","243","9894"
"12277","243","9895"
"12278","243","9896"
"12279","243","9897"
"12280","243","9898"
"12281","243","98981"
"12282","243","98982"
"12283","243","98983"
"12284","243","98984"
"12285","243","98989"
"12286","243","9899"
"12287","244","7960"
"12288","244","7990"
"12289","244","79901"
"12290","244","79902"
"12291","244","9071"
"12292","244","9073"
"12293","244","9074"
"12294","244","9075"
"12295","244","9079"
"12296","244","9085"
"12297","244","9086"
"12298","244","9089"
"12299","244","9092"
"12300","244","9094"
"12301","244","9099"
"12302","244","9300"
"12303","244","9301"
"12304","244","9302"
"12305","244","9308"
"12306","244","9309"
"12307","244","931"
"12308","244","932"
"12309","244","9330"
"12310","244","9331"
"12311","244","9340"
"12312","244","9341"
"12313","244","9348"
"12314","244","9349"
"12315","244","9350"
"12316","244","9351"
"12317","244","9352"
"12318","244","936"
"12319","244","937"
"12320","244","938"
"12321","244","9390"
"12322","244","9391"
"12323","244","9392"
"12324","244","9393"
"12325","244","9399"
"12326","244","9500"
"12327","244","9501"
"12328","244","9502"
"12329","244","9503"
"12330","244","9509"
"12331","244","9510"
"12332","244","9511"
"12333","244","9512"
"12334","244","9513"
"12335","244","9514"
"12336","244","9515"
"12337","244","9516"
"12338","244","9517"
"12339","244","9518"
"12340","244","9519"
"12341","244","9530"
"12342","244","9531"
"12343","244","9532"
"12344","244","9533"
"12345","244","9534"
"12346","244","9535"
"12347","244","9538"
"12348","244","9539"
"12349","244","9540"
"12350","244","9541"
"12351","244","9548"
"12352","244","9549"
"12353","244","9550"
"12354","244","9551"
"12355","244","9552"
"12356","244","9553"
"12357","244","9554"
"12358","244","9555"
"12359","244","9556"
"12360","244","9557"
"12361","244","9558"
"12362","244","9559"
"12363","244","9560"
"12364","244","9561"
"12365","244","9562"
"12366","244","9563"
"12367","244","9564"
"12368","244","9565"
"12369","244","9568"
"12370","244","9569"
"12371","244","9570"
"12372","244","9571"
"12373","244","9578"
"12374","244","9579"
"12375","244","9580"
"12376","244","9581"
"12377","244","9582"
"12378","244","9583"
"12379","244","9584"
"12380","244","9585"
"12381","244","9586"
"12382","244","9587"
"12383","244","9588"
"12384","244","95890"
"12385","244","95891"
"12386","244","95892"
"12387","244","95893"
"12388","244","95899"
"12389","244","9590"
"12390","244","95901"
"12391","244","95909"
"12392","244","9591"
"12393","244","95911"
"12394","244","95912"
"12395","244","95913"
"12396","244","95914"
"12397","244","95919"
"12398","244","9592"
"12399","244","9593"
"12400","244","9594"
"12401","244","9595"
"12402","244","9596"
"12403","244","9597"
"12404","244","9598"
"12405","244","9599"
"12406","244","990"
"12407","244","9910"
"12408","244","9911"
"12409","244","9912"
"12410","244","9913"
"12411","244","9914"
"12412","244","9915"
"12413","244","9916"
"12414","244","9918"
"12415","244","9919"
"12416","244","9920"
"12417","244","9921"
"12418","244","9922"
"12419","244","9923"
"12420","244","9924"
"12421","244","9925"
"12422","244","9926"
"12423","244","9927"
"12424","244","9928"
"12425","244","9929"
"12426","244","9930"
"12427","244","9931"
"12428","244","9932"
"12429","244","9933"
"12430","244","9934"
"12431","244","9938"
"12432","244","9939"
"12433","244","9940"
"12434","244","9941"
"12435","244","9942"
"12436","244","9943"
"12437","244","9944"
"12438","244","9945"
"12439","244","9946"
"12440","244","9947"
"12441","244","9948"
"12442","244","9949"
"12443","244","9955"
"12444","244","99550"
"12445","244","99551"
"12446","244","99552"
"12447","244","99553"
"12448","244","99554"
"12449","244","99555"
"12450","244","99559"
"12451","244","99580"
"12452","244","99581"
"12453","244","99582"
"12454","244","99583"
"12455","244","99584"
"12456","244","99585"
"12457","244","99589"
"12458","244","99590"
"12459","244","99593"
"12460","244","99594"
"12461","244","V155"
"12462","244","V1551"
"12463","244","V1559"
"12464","244","V156"
"12465","244","V1588"
"12466","244","V713"
"12467","244","V714"
"12468","244","V716"
"12469","244","V9010"
"12470","244","V9011"
"12471","244","V9012"
"12472","244","V902"
"12473","244","V9031"
"12474","244","V9032"
"12475","244","V9033"
"12476","244","V9039"
"12477","244","V9081"
"12478","244","V9083"
"12479","244","V9089"
"12480","244","V909"
"12481","245","7802"
"12482","246","7806"
"12483","246","78060"
"12484","246","78061"
"12485","247","2891"
"12486","247","2892"
"12487","247","2893"
"12488","247","683"
"12489","247","7856"
"12490","248","44024"
"12491","248","7854"
"12492","249","78550"
"12493","249","78551"
"12494","249","78552"
"12495","249","78559"
"12496","250","7870"
"12497","250","78701"
"12498","250","78702"
"12499","250","78703"
"12500","250","78704"
"12501","251","7890"
"12502","251","78900"
"12503","251","78901"
"12504","251","78902"
"12505","251","78903"
"12506","251","78904"
"12507","251","78905"
"12508","251","78906"
"12509","251","78907"
"12510","251","78909"
"12511","251","78960"
"12512","251","78961"
"12513","251","78962"
"12514","251","78963"
"12515","251","78964"
"12516","251","78965"
"12517","251","78966"
"12518","251","78967"
"12519","251","78969"
"12520","252","7807"
"12521","252","78071"
"12522","252","78079"
"12523","253","4771"
"12524","253","5186"
"12525","253","5583"
"12526","253","6910"
"12527","253","6918"
"12528","253","6920"
"12529","253","6921"
"12530","253","6922"
"12531","253","6923"
"12532","253","6924"
"12533","253","6925"
"12534","253","6926"
"12535","253","69270"
"12536","253","69271"
"12537","253","69272"
"12538","253","69273"
"12539","253","69274"
"12540","253","69279"
"12541","253","69281"
"12542","253","69282"
"12543","253","69283"
"12544","253","69284"
"12545","253","69289"
"12546","253","6929"
"12547","253","6930"
"12548","253","6931"
"12549","253","6938"
"12550","253","6939"
"12551","253","7080"
"12552","253","7081"
"12553","253","7082"
"12554","253","7083"
"12555","253","7084"
"12556","253","7085"
"12557","253","7088"
"12558","253","7089"
"12559","253","9950"
"12560","253","9953"
"12561","253","99560"
"12562","253","99561"
"12563","253","99562"
"12564","253","99563"
"12565","253","99564"
"12566","253","99565"
"12567","253","99566"
"12568","253","99567"
"12569","253","99568"
"12570","253","99569"
"12571","253","9957"
"12572","253","V071"
"12573","253","V1381"
"12574","253","V140"
"12575","253","V141"
"12576","253","V142"
"12577","253","V143"
"12578","253","V144"
"12579","253","V145"
"12580","253","V146"
"12581","253","V147"
"12582","253","V148"
"12583","253","V149"
"12584","253","V150"
"12585","253","V1501"
"12586","253","V1502"
"12587","253","V1503"
"12588","253","V1504"
"12589","253","V1505"
"12590","253","V1506"
"12591","253","V1507"
"12592","253","V1508"
"12593","253","V1509"
"12594","253","V727"
"12595","254","V520"
"12596","254","V521"
"12597","254","V524"
"12598","254","V528"
"12599","254","V529"
"12600","254","V538"
"12601","254","V570"
"12602","254","V571"
"12603","254","V572"
"12604","254","V5721"
"12605","254","V5722"
"12606","254","V573"
"12607","254","V574"
"12608","254","V5781"
"12609","254","V5789"
"12610","254","V579"
"12611","254","V5882"
"12612","255","V200"
"12613","255","V201"
"12614","255","V202"
"12615","255","V2031"
"12616","255","V2032"
"12617","255","V600"
"12618","255","V601"
"12619","255","V602"
"12620","255","V603"
"12621","255","V604"
"12622","255","V605"
"12623","255","V606"
"12624","255","V608"
"12625","255","V6081"
"12626","255","V6089"
"12627","255","V609"
"12628","255","V610"
"12629","255","V6101"
"12630","255","V6102"
"12631","255","V6103"
"12632","255","V6104"
"12633","255","V6105"
"12634","255","V6106"
"12635","255","V6107"
"12636","255","V6108"
"12637","255","V6109"
"12638","255","V611"
"12639","255","V6110"
"12640","255","V6111"
"12641","255","V6112"
"12642","255","V6120"
"12643","255","V6121"
"12644","255","V6122"
"12645","255","V6123"
"12646","255","V6124"
"12647","255","V6125"
"12648","255","V6129"
"12649","255","V613"
"12650","255","V6141"
"12651","255","V6142"
"12652","255","V6149"
"12653","255","V616"
"12654","255","V617"
"12655","255","V618"
"12656","255","V619"
"12657","255","V620"
"12658","255","V621"
"12659","255","V622"
"12660","255","V6221"
"12661","255","V6222"
"12662","255","V6229"
"12663","255","V623"
"12664","255","V624"
"12665","255","V625"
"12666","255","V626"
"12667","255","V6281"
"12668","255","V6282"
"12669","255","V6283"
"12670","255","V6289"
"12671","255","V629"
"12672","255","V630"
"12673","255","V631"
"12674","255","V632"
"12675","255","V638"
"12676","255","V639"
"12677","255","V650"
"12678","255","V651"
"12679","255","V6511"
"12680","255","V6519"
"12681","255","V652"
"12682","255","V653"
"12683","255","V654"
"12684","255","V6540"
"12685","255","V6541"
"12686","255","V6543"
"12687","255","V6544"
"12688","255","V6545"
"12689","255","V6549"
"12690","255","V655"
"12691","255","V658"
"12692","255","V659"
"12693","255","V680"
"12694","255","V681"
"12695","255","V682"
"12696","255","V6881"
"12697","255","V6889"
"12698","255","V689"
"12699","255","V615"
"12700","256","V290"
"12701","256","V291"
"12702","256","V292"
"12703","256","V293"
"12704","256","V298"
"12705","256","V299"
"12706","256","V6801"
"12707","256","V6809"
"12708","256","V700"
"12709","256","V703"
"12710","256","V704"
"12711","256","V705"
"12712","256","V706"
"12713","256","V707"
"12714","256","V708"
"12715","256","V709"
"12716","256","V718"
"12717","256","V719"
"12718","256","V7231"
"12719","256","V7232"
"12720","256","V725"
"12721","256","V726"
"12722","256","V7260"
"12723","256","V7261"
"12724","256","V7262"
"12725","256","V7263"
"12726","256","V7269"
"12727","256","V728"
"12728","256","V7281"
"12729","256","V7282"
"12730","256","V7283"
"12731","256","V7284"
"12732","256","V7285"
"12733","256","V7286"
"12734","256","V729"
"12735","257","V51"
"12736","257","V510"
"12737","257","V518"
"12738","257","V539"
"12739","257","V5390"
"12740","257","V5399"
"12741","257","V548"
"12742","257","V5481"
"12743","257","V5482"
"12744","257","V5489"
"12745","257","V549"
"12746","257","V558"
"12747","257","V559"
"12748","257","V583"
"12749","257","V5830"
"12750","257","V5831"
"12751","257","V5832"
"12752","257","V584"
"12753","257","V5841"
"12754","257","V5842"
"12755","257","V5843"
"12756","257","V5844"
"12757","257","V5849"
"12758","257","V5861"
"12759","257","V5862"
"12760","257","V5863"
"12761","257","V5864"
"12762","257","V5865"
"12763","257","V5866"
"12764","257","V5867"
"12765","257","V5868"
"12766","257","V5869"
"12767","257","V5871"
"12768","257","V5872"
"12769","257","V5873"
"12770","257","V5874"
"12771","257","V5875"
"12772","257","V5876"
"12773","257","V5877"
"12774","257","V5878"
"12775","257","V588"
"12776","257","V5881"
"12777","257","V5883"
"12778","257","V5889"
"12779","257","V589"
"12780","257","V660"
"12781","257","V665"
"12782","257","V666"
"12783","257","V667"
"12784","257","V669"
"12785","257","V670"
"12786","257","V6700"
"12787","257","V6701"
"12788","257","V6709"
"12789","257","V6751"
"12790","257","V6759"
"12791","257","V676"
"12792","257","V679"
"12793","258","79500"
